Source,Target,Type,Id,Label,Weight,edge-type
M34,4573,Undirected,842,,1,
M34,4609,Undirected,843,,1,
M34,4662,Undirected,844,,1,
M34,4742,Undirected,845,,1,
M34,4590,Undirected,846,,1,
M34,4579,Undirected,847,,1,
M34,4549,Undirected,848,,1,
M34,3048,Undirected,849,,1,
M34,787,Undirected,850,,1,
M34,5809,Undirected,851,,1,
M34,2978,Undirected,852,,1,
M34,4373,Undirected,853,,1,
M34,4702,Undirected,854,,1,
M34,4536,Undirected,855,,1,
M34,4603,Undirected,856,,1,
M34,4697,Undirected,857,,1,
M34,3127,Undirected,858,,1,
M34,4746,Undirected,859,,1,
M34,4752,Undirected,860,,1,
M34,5339,Undirected,861,,1,
M34,133,Undirected,862,,1,
M34,4754,Undirected,863,,1,
M34,4567,Undirected,864,,1,
M34,4584,Undirected,865,,1,
M34,4535,Undirected,866,,1,
M34,4543,Undirected,867,,1,
M34,4545,Undirected,868,,1,
M34,5554,Undirected,869,,1,
M34,74,Undirected,870,,1,
M34,82,Undirected,871,,1,
M34,85,Undirected,872,,1,
M34,83,Undirected,873,,1,
M34,2950,Undirected,874,,1,
M34,4534,Undirected,875,,1,
M34,4647,Undirected,876,,1,
M34,4749,Undirected,877,,1,
M34,4688,Undirected,878,,1,
M34,4707,Undirected,879,,1,
M34,4574,Undirected,880,,1,
M34,4620,Undirected,881,,1,
M34,4576,Undirected,882,,1,
M34,4816,Undirected,883,,1,
M34,3410,Undirected,884,,1,
M34,4741,Undirected,885,,1,
M34,4659,Undirected,886,,1,
M34,4703,Undirected,887,,1,
M34,5338,Undirected,888,,1,
M34,4719,Undirected,889,,1,
M34,4732,Undirected,890,,1,
M34,4731,Undirected,891,,1,
M34,5451,Undirected,892,,1,
M34,4623,Undirected,893,,1,
M34,4597,Undirected,894,,1,
M34,4660,Undirected,895,,1,
M34,4595,Undirected,896,,1,
M34,4582,Undirected,897,,1,
M34,4675,Undirected,898,,1,
M34,1184,Undirected,899,,1,
M34,4758,Undirected,900,,1,
M34,4753,Undirected,901,,1,
M34,333,Undirected,902,,1,
M34,362,Undirected,903,,1,
M34,4661,Undirected,904,,1,
M34,4699,Undirected,905,,1,
M34,4569,Undirected,906,,1,
M34,4587,Undirected,907,,1,
M34,4577,Undirected,908,,1,
M34,4656,Undirected,909,,1,
M34,4540,Undirected,910,,1,
M34,4737,Undirected,911,,1,
M35,4699,Undirected,913,,1,
M35,4647,Undirected,918,,1,
M35,4534,Undirected,919,,1,
M35,4651,Undirected,920,,1,
M35,4652,Undirected,921,,1,
M35,5339,Undirected,922,,1,
M35,133,Undirected,923,,1,
M35,4754,Undirected,924,,1,
M35,4613,Undirected,925,,1,
M35,5338,Undirected,926,,1,
M36,4549,Undirected,928,,1,
M36,4704,Undirected,929,,1,
M36,1301,Undirected,930,,1,
M36,3048,Undirected,931,,1,
M36,787,Undirected,932,,1,
M36,5809,Undirected,933,,1,
M36,4702,Undirected,934,,1,
M36,4536,Undirected,935,,1,
M36,4603,Undirected,936,,1,
M36,4697,Undirected,937,,1,
M36,3127,Undirected,938,,1,
M36,4746,Undirected,939,,1,
M36,4752,Undirected,940,,1,
M36,5339,Undirected,941,,1,
M36,133,Undirected,942,,1,
M36,4754,Undirected,943,,1,
M36,4567,Undirected,944,,1,
M36,4584,Undirected,945,,1,
M36,4535,Undirected,946,,1,
M36,4543,Undirected,947,,1,
M36,4545,Undirected,948,,1,
M36,5554,Undirected,949,,1,
M36,74,Undirected,950,,1,
M36,82,Undirected,951,,1,
M36,85,Undirected,952,,1,
M36,84,Undirected,953,,2,
M36,83,Undirected,955,,1,
M36,2950,Undirected,956,,1,
M36,4534,Undirected,957,,1,
M36,4647,Undirected,958,,1,
M36,4749,Undirected,959,,1,
M36,4745,Undirected,960,,1,
M36,4763,Undirected,961,,1,
M36,4658,Undirected,962,,1,
M36,4688,Undirected,963,,1,
M36,4707,Undirected,964,,1,
M36,4574,Undirected,965,,1,
M36,4620,Undirected,966,,1,
M36,4576,Undirected,967,,1,
M36,3410,Undirected,968,,1,
M36,4659,Undirected,969,,1,
M36,4703,Undirected,970,,1,
M36,4547,Undirected,971,,1,
M36,5338,Undirected,973,,1,
M36,4719,Undirected,974,,1,
M36,4732,Undirected,975,,1,
M36,4731,Undirected,976,,1,
M36,5451,Undirected,977,,1,
M36,4623,Undirected,978,,1,
M36,4582,Undirected,979,,1,
M36,4675,Undirected,980,,1,
M36,1184,Undirected,981,,1,
M36,4758,Undirected,982,,1,
M36,4753,Undirected,983,,1,
M36,333,Undirected,984,,1,
M36,362,Undirected,985,,1,
M36,4661,Undirected,986,,1,
M36,4699,Undirected,987,,1,
M36,4587,Undirected,988,,1,
M36,4588,Undirected,989,,1,
M36,4577,Undirected,990,,1,
M36,4656,Undirected,991,,1,
M36,4540,Undirected,992,,1,
M36,4737,Undirected,993,,1,
M36,4663,Undirected,994,,1,
M36,4767,Undirected,995,,1,
M36,4537,Undirected,996,,1,
M36,4762,Undirected,997,,1,
M36,4634,Undirected,998,,1,
M36,1507,Undirected,999,,1,
M36,4768,Undirected,1000,,1,
M36,2978,Undirected,1001,,1,
M36,4373,Undirected,1002,,1,
M37,4707,Undirected,1009,,1,
M37,4702,Undirected,1011,,1,
M38,4732,Undirected,1017,,1,
M38,4731,Undirected,1018,,1,
M38,5451,Undirected,1019,,1,
M38,4623,Undirected,1020,,1,
M38,4660,Undirected,1021,,1,
M38,4597,Undirected,1022,,1,
M38,4595,Undirected,1023,,1,
M38,4582,Undirected,1024,,1,
M38,4675,Undirected,1025,,1,
M38,1184,Undirected,1026,,1,
M38,4758,Undirected,1027,,1,
M38,4753,Undirected,1028,,1,
M38,333,Undirected,1029,,1,
M38,362,Undirected,1030,,1,
M38,4592,Undirected,1031,,1,
M38,4699,Undirected,1032,,1,
M38,4569,Undirected,1033,,1,
M38,4587,Undirected,1034,,1,
M38,4588,Undirected,1035,,1,
M38,4572,Undirected,1036,,1,
M38,4577,Undirected,1037,,1,
M38,4656,Undirected,1038,,1,
M38,4540,Undirected,1039,,1,
M38,4737,Undirected,1040,,1,
M38,4663,Undirected,1041,,1,
M38,4767,Undirected,1042,,1,
M38,6380,Undirected,1043,,1,
M38,376,Undirected,1044,,1,
M38,6690,Undirected,1045,,1,
M38,4762,Undirected,1046,,1,
M38,4634,Undirected,1047,,1,
M38,6687,Undirected,1048,,1,
M38,4768,Undirected,1049,,1,
M38,4586,Undirected,1050,,1,
M38,4598.5,Undirected,1051,,1,
M38,4992,Undirected,1052,,1,
M38,4750,Undirected,1053,,1,
M38,6345,Undirected,1054,,1,
M39,4732,Undirected,1055,,1,
M39,4731,Undirected,1056,,1,
M39,5451,Undirected,1057,,1,
M39,1507,Undirected,1058,,1,
M40,4537,Undirected,1059,,1,
M41,6852,Undirected,1061,,1,
M41,6086,Undirected,1062,,1,
M41,4614,Undirected,1063,,1,
M41,4652,Undirected,1064,,1,
M41,4571,Undirected,1065,,1,
M42,1301,Undirected,1067,,1,
M42,3048,Undirected,1068,,1,
M42,5334,Undirected,1069,,1,
M42,5261,Undirected,1070,,1,
M42,3127,Undirected,1071,,1,
M42,6345,Undirected,1072,,1,
M42,6690,Undirected,1074,,1,
M42,376,Undirected,1075,,1,
M42,6380,Undirected,1076,,1,
M42,1767,Undirected,1077,,1,
M42,3721,Undirected,1078,,1,
M42,6852,Undirected,1079,,1,
M42,6086,Undirected,1080,,1,
M42,4614,Undirected,1081,,1,
M42,4773,Undirected,1082,,1,
M42,4594,Undirected,1083,,1,
M42,4532,Undirected,1084,,1,
M42,4772,Undirected,1085,,1,
M42,4745,Undirected,1086,,1,
M42,4651,Undirected,1087,,1,
M42,4652,Undirected,1088,,1,
M42,4570,Undirected,1089,,1,
M42,4565,Undirected,1090,,1,
M42,4530,Undirected,1091,,1,
M42,4653,Undirected,1092,,1,
M42,4728,Undirected,1093,,1,
M42,4740,Undirected,1094,,1,
M42,4573,Undirected,1095,,1,
M42,4609,Undirected,1096,,1,
M42,4742,Undirected,1097,,1,
M42,4590,Undirected,1098,,1,
M42,4579,Undirected,1099,,1,
M42,4560,Undirected,1100,,1,
M42,4702,Undirected,1101,,1,
M42,4603,Undirected,1102,,1,
M42,4697,Undirected,1103,,1,
M42,4752,Undirected,1104,,1,
M42,5339,Undirected,1105,,1,
M42,133,Undirected,1106,,1,
M42,4754,Undirected,1107,,1,
M42,4613,Undirected,1108,,1,
M42,4634,Undirected,1109,,1,
M42,4567,Undirected,1110,,1,
M42,4584,Undirected,1111,,1,
M42,4545,Undirected,1112,,1,
M42,4534,Undirected,1113,,1,
M42,4749,Undirected,1114,,1,
M42,4657,Undirected,1115,,1,
M42,4688,Undirected,1116,,1,
M42,4928,Undirected,1117,,1,
M42,4620,Undirected,1118,,1,
M42,4576,Undirected,1119,,1,
M42,4528,Undirected,1120,,1,
M42,4583,Undirected,1121,,1,
M42,4659,Undirected,1122,,1,
M42,4615,Undirected,1123,,1,
M42,4547,Undirected,1124,,1,
M42,5338,Undirected,1125,,1,
M42,4719,Undirected,1126,,1,
M42,4732,Undirected,1127,,1,
M42,4731,Undirected,1128,,1,
M42,4623,Undirected,1129,,1,
M42,4660,Undirected,1130,,1,
M42,4597,Undirected,1131,,1,
M42,4595,Undirected,1132,,1,
M42,4582,Undirected,1133,,1,
M42,4675,Undirected,1134,,1,
M42,4758,Undirected,1135,,1,
M42,4753,Undirected,1136,,1,
M42,333,Undirected,1137,,1,
M42,4258,Undirected,1138,,1,
M42,4661,Undirected,1139,,1,
M42,4699,Undirected,1140,,1,
M42,4569,Undirected,1141,,1,
M42,4587,Undirected,1142,,1,
M42,4588,Undirected,1143,,1,
M42,4572,Undirected,1144,,1,
M42,4577,Undirected,1145,,1,
M42,4656,Undirected,1146,,1,
M42,4540,Undirected,1147,,1,
M42,4737,Undirected,1148,,1,
M42,4663,Undirected,1149,,1,
M42,4767,Undirected,1150,,1,
M42,4762,Undirected,1151,,1,
M42,6687,Undirected,1152,,1,
M42,4764,Undirected,1153,,1,
M42,4592,Undirected,1154,,1,
M43,4547,Undirected,1232,,1,
M43,4602,Undirected,1248,,1,
M44,6380,Undirected,1249,,1,
M44,6852,Undirected,1250,,1,
M44,6086,Undirected,1251,,1,
M44,4614,Undirected,1252,,1,
M44,4773,Undirected,1253,,1,
M44,4593,Undirected,1254,,1,
M44,4532,Undirected,1255,,1,
M44,4772,Undirected,1256,,1,
M44,4651,Undirected,1257,,1,
M44,4652,Undirected,1258,,1,
M44,4571,Undirected,1259,,1,
M44,4565,Undirected,1260,,1,
M44,4530,Undirected,1261,,1,
M44,4756,Undirected,1262,,1,
M44,4771,Undirected,1263,,1,
M44,4653,Undirected,1264,,1,
M44,4728,Undirected,1265,,1,
M44,4609,Undirected,1266,,1,
M44,4662,Undirected,1267,,1,
M44,4590,Undirected,1268,,1,
M44,4579,Undirected,1269,,1,
M44,4549,Undirected,1270,,1,
M44,4704,Undirected,1272,,1,
M44,1301,Undirected,1273,,1,
M44,3048,Undirected,1274,,1,
M44,787,Undirected,1275,,1,
M44,5334,Undirected,1276,,1,
M44,4603,Undirected,1277,,1,
M44,4697,Undirected,1278,,1,
M44,3127,Undirected,1279,,1,
M44,4752,Undirected,1280,,1,
M44,5339,Undirected,1281,,1,
M44,82,Undirected,1282,,1,
M44,5338,Undirected,1283,,1,
M44,4584,Undirected,1284,,1,
M44,4535,Undirected,1285,,1,
M44,4543,Undirected,1286,,1,
M44,4545,Undirected,1287,,1,
M44,4534,Undirected,1288,,1,
M44,4647,Undirected,1289,,1,
M44,4749,Undirected,1290,,1,
M44,4745,Undirected,1291,,1,
M44,4763,Undirected,1292,,1,
M44,4658,Undirected,1293,,1,
M44,4688,Undirected,1294,,1,
M44,4707,Undirected,1295,,1,
M44,4574,Undirected,1296,,1,
M44,4620,Undirected,1297,,1,
M44,4576,Undirected,1298,,1,
M44,4659,Undirected,1299,,1,
M44,4547,Undirected,1301,,1,
M44,4605,Undirected,1302,,1,
M44,4719,Undirected,1303,,1,
M44,4732,Undirected,1304,,1,
M44,5451,Undirected,1305,,1,
M44,4623,Undirected,1306,,1,
M44,4595,Undirected,1307,,1,
M44,4582,Undirected,1308,,1,
M44,4675,Undirected,1309,,1,
M44,1184,Undirected,1310,,1,
M44,4758,Undirected,1311,,1,
M44,4753,Undirected,1312,,1,
M44,333,Undirected,1313,,1,
M44,362,Undirected,1314,,1,
M44,4592,Undirected,1315,,1,
M44,4699,Undirected,1316,,1,
M44,4569,Undirected,1317,,1,
M44,4587,Undirected,1318,,1,
M44,4588,Undirected,1319,,1,
M44,4572,Undirected,1320,,1,
M44,4577,Undirected,1321,,1,
M44,4656,Undirected,1322,,1,
M44,4540,Undirected,1323,,1,
M44,4737,Undirected,1324,,1,
M44,4663,Undirected,1325,,1,
M44,4767,Undirected,1326,,1,
M44,4762,Undirected,1327,,1,
M44,4634,Undirected,1328,,1,
M44,4742,Undirected,1329,,1,
M45,4571,Undirected,1330,,1,
M46,3721,Undirected,1331,,1,
M46,4762,Undirected,1332,,1,
M46,4634,Undirected,1333,,1,
M46,1507,Undirected,1334,,1,
M46,4768,Undirected,1335,,1,
M46,6852,Undirected,1336,,1,
M46,4614,Undirected,1337,,1,
M46,6086,Undirected,1338,,1,
M46,4773,Undirected,1339,,1,
M46,4532,Undirected,1340,,1,
M46,4772,Undirected,1341,,1,
M46,4651,Undirected,1342,,1,
M46,4652,Undirected,1343,,1,
M46,4571,Undirected,1344,,1,
M46,4565,Undirected,1345,,1,
M46,4530,Undirected,1346,,1,
M46,4771,Undirected,1347,,1,
M46,4653,Undirected,1348,,1,
M46,4728,Undirected,1349,,1,
M46,4740,Undirected,1350,,1,
M46,4573,Undirected,1351,,1,
M46,4609,Undirected,1352,,1,
M46,4742,Undirected,1353,,1,
M46,4579,Undirected,1354,,1,
M46,4549,Undirected,1355,,1,
M46,1301,Undirected,1357,,1,
M46,3048,Undirected,1358,,1,
M46,4704,Undirected,1359,,1,
M46,787,Undirected,1360,,1,
M46,6853,Undirected,1361,,1,
M46,4702,Undirected,1362,,1,
M46,4536,Undirected,1363,,1,
M46,4603,Undirected,1364,,1,
M46,4697,Undirected,1365,,1,
M46,3127,Undirected,1366,,1,
M46,4752,Undirected,1367,,1,
M46,5339,Undirected,1368,,1,
M46,4567,Undirected,1369,,1,
M46,4584,Undirected,1370,,1,
M46,4543,Undirected,1371,,1,
M47,1507,Undirected,1373,,1,
M47,6380,Undirected,1374,,1,
M47,4373,Undirected,1375,,1,
M47,2978,Undirected,1376,,1,
M47,4634,Undirected,1377,,1,
M47,6345,Undirected,1378,,1,
M48,4773,Undirected,1379,,1,
M48,4593,Undirected,1380,,1,
M48,4532,Undirected,1381,,1,
M48,4772,Undirected,1382,,1,
M48,4651,Undirected,1383,,1,
M48,4652,Undirected,1384,,1,
M48,4571,Undirected,1385,,1,
M48,4565,Undirected,1386,,1,
M48,4530,Undirected,1387,,1,
M48,4756,Undirected,1388,,1,
M48,4771,Undirected,1389,,1,
M48,4653,Undirected,1390,,1,
M48,4728,Undirected,1391,,1,
M48,4740,Undirected,1392,,1,
M48,4573,Undirected,1393,,1,
M48,4609,Undirected,1394,,1,
M48,4742,Undirected,1395,,1,
M48,4590,Undirected,1396,,1,
M48,4579,Undirected,1397,,1,
M48,4549,Undirected,1398,,1,
M48,1301,Undirected,1399,,1,
M48,4704,Undirected,1400,,1,
M48,3048,Undirected,1401,,1,
M48,5334,Undirected,1402,,1,
M48,4702,Undirected,1403,,1,
M48,4536,Undirected,1404,,1,
M48,4603,Undirected,1405,,1,
M48,4697,Undirected,1406,,1,
M48,3127,Undirected,1407,,1,
M48,4746,Undirected,1408,,1,
M48,4752,Undirected,1409,,1,
M48,5339,Undirected,1410,,1,
M48,133,Undirected,1411,,1,
M48,5338,Undirected,1412,,1,
M48,4754,Undirected,1413,,1,
M48,4567,Undirected,1414,,1,
M48,4584,Undirected,1415,,1,
M48,4535,Undirected,1416,,1,
M48,4543,Undirected,1417,,1,
M48,4545,Undirected,1418,,1,
M48,4647,Undirected,1419,,1,
M48,4749,Undirected,1420,,1,
M48,4745,Undirected,1421,,1,
M48,4763,Undirected,1422,,1,
M48,4658,Undirected,1423,,1,
M48,4688,Undirected,1424,,1,
M48,4707,Undirected,1425,,1,
M48,4574,Undirected,1426,,1,
M48,4620,Undirected,1427,,1,
M48,4576,Undirected,1428,,1,
M48,4816,Undirected,1429,,1,
M48,4659,Undirected,1430,,1,
M48,4615,Undirected,1431,,1,
M48,4703,Undirected,1432,,1,
M48,4547,Undirected,1433,,1,
M48,4605,Undirected,1434,,1,
M48,4719,Undirected,1435,,1,
M48,4655,Undirected,1436,,1,
M48,4732,Undirected,1437,,1,
M48,4623,Undirected,1438,,1,
M48,4660,Undirected,1439,,1,
M48,4597,Undirected,1440,,1,
M48,4595,Undirected,1441,,1,
M48,4582,Undirected,1442,,1,
M48,4731,Undirected,1443,,1,
M48,4675,Undirected,1444,,1,
M48,4598,Undirected,1445,,1,
M48,1184,Undirected,1446,,1,
M48,4758,Undirected,1447,,1,
M48,4753,Undirected,1448,,1,
M48,4534,Undirected,1449,,1,
M48,333,Undirected,1450,,1,
M48,362,Undirected,1451,,1,
M48,4592,Undirected,1452,,1,
M48,4661,Undirected,1453,,1,
M48,4699,Undirected,1454,,1,
M48,4569,Undirected,1455,,1,
M48,4587,Undirected,1456,,1,
M48,4588,Undirected,1457,,1,
M48,4572,Undirected,1458,,1,
M48,4577,Undirected,1459,,1,
M48,4656,Undirected,1460,,1,
M48,4540,Undirected,1461,,1,
M48,4737,Undirected,1462,,1,
M48,4178,Undirected,1463,,2,
M48,4663,Undirected,1465,,1,
M48,4767,Undirected,1466,,1,
M48,4537,Undirected,1467,,1,
M48,4762,Undirected,1468,,1,
M48,4634,Undirected,1469,,1,
M48,4741,Undirected,1470,,1,
M48,1507,Undirected,1471,,1,
M48,4768,Undirected,1472,,1,
M48,4589,Undirected,1473,,1,
M49,4656,Undirected,1474,,1,
M49,4567,Undirected,1475,,1,
M49,4742,Undirected,1476,,1,
M49,4574,Undirected,1477,,1,
M49,4741,Undirected,1478,,1,
M49,6852,Undirected,1479,,1,
M49,938,Undirected,1480,,1,
M49,463,Undirected,1481,,1,
M49,787,Undirected,1482,,1,
M49,5334,Undirected,1483,,2,
M49,5809,Undirected,1484,,1,
M49,1507,Undirected,1485,,1,
M49,4732,Undirected,1486,,1,
M49,4731,Undirected,1487,,1,
M49,333,Undirected,1488,,1,
M49,362,Undirected,1489,,1,
M49,4565,Undirected,1490,,1,
M49,4773,Undirected,1491,,1,
M49,4740,Undirected,1492,,1,
M49,4590,Undirected,1493,,1,
M49,4536,Undirected,1494,,1,
M49,4584,Undirected,1495,,1,
M49,4535,Undirected,1496,,2,
M49,4543,Undirected,1497,,1,
M49,4658,Undirected,1498,,1,
M49,4763,Undirected,1499,,2,
M49,4661,Undirected,1500,,1,
M49,4699,Undirected,1501,,1,
M49,4587,Undirected,1502,,1,
M49,4588,Undirected,1503,,1,
M49,4577,Undirected,1504,,1,
M49,4618,Undirected,1505,,1,
M49,4540,Undirected,1506,,1,
M49,4737,Undirected,1507,,1,
M49,4576,Undirected,1508,,1,
M49,4816,Undirected,1509,,1,
M49,4752,Undirected,1510,,1,
M49,4745,Undirected,1511,,1,
M49,4652,Undirected,1512,,1,
M49,4571,Undirected,1513,,1,
M49,4532,Undirected,1514,,1,
M49,4614,Undirected,1515,,1,
M49,4593,Undirected,1516,,1,
M49,4772,Undirected,1517,,1,
M49,4579,Undirected,1518,,1,
M49,4549,Undirected,1519,,1,
M49,1301,Undirected,1520,,1,
M49,4704,Undirected,1521,,1,
M49,3048,Undirected,1522,,1,
M49,4702,Undirected,1524,,1,
M49,4603,Undirected,1525,,1,
M49,4697,Undirected,1526,,1,
M49,3127,Undirected,1527,,1,
M49,4746,Undirected,1528,,1,
M49,5339,Undirected,1529,,1,
M49,133,Undirected,1530,,1,
M49,5338,Undirected,1531,,2,
M49,4609,Undirected,1533,,1,
M49,4651,Undirected,1534,,1,
M49,4659,Undirected,1535,,1,
M49,4615,Undirected,1536,,1,
M49,4703,Undirected,1537,,1,
M49,4547,Undirected,1538,,1,
M49,4605,Undirected,1539,,1,
M49,4655,Undirected,1540,,1,
M49,4611,Undirected,1541,,1,
M49,4592,Undirected,1542,,1,
M49,4583,Undirected,1543,,1,
M49,4728,Undirected,1544,,2,
M49,5329,Undirected,1545,,1,
M49,5517,Undirected,1547,,1,
M49,2328,Undirected,1548,,1,
M49,4582,Undirected,1549,,1,
M49,236,Undirected,1550,,1,
M49,2608,Undirected,1551,,1,
M49,6698,Undirected,1552,,1,
M49,4675,Undirected,1553,,1,
M49,1500,Undirected,1554,,1,
M49,4385,Undirected,1555,,1,
M49,1184,Undirected,1556,,1,
M49,3574,Undirected,1557,,1,
M49,1209,Undirected,1558,,1,
M49,4758,Undirected,1559,,1,
M49,4596,Undirected,1560,,1,
M49,6146,Undirected,1561,,1,
M49,2580,Undirected,1564,,1,
M49,4647,Undirected,1565,,1,
M49,2954,Undirected,1566,,1,
M49,5728,Undirected,1567,,1,
M49,3408,Undirected,1568,,1,
M49,4749,Undirected,1569,,1,
M49,4534,Undirected,1571,,1,
M49,2437,Undirected,1572,,1,
M49,4257,Undirected,1573,,1,
M49,555,Undirected,1574,,1,
M49,2965,Undirected,1575,,1,
M49,5333,Undirected,1576,,1,
M49,4541,Undirected,1577,,1,
M49,5010,Undirected,1578,,1,
M49,1499,Undirected,1579,,1,
M49,4533,Undirected,1580,,1,
M49,4616,Undirected,1581,,1,
M49,3463,Undirected,1582,,1,
M49,4580,Undirected,1583,,1,
M49,147,Undirected,1584,,1,
M49,5336,Undirected,1585,,1,
M49,1305,Undirected,1586,,1,
M49,6085,Undirected,1587,,1,
M49,4526,Undirected,1588,,1,
M49,4604,Undirected,1589,,1,
M49,226,Undirected,1590,,1,
M49,3410,Undirected,1591,,1,
M49,6690,Undirected,1592,,1,
M49,4663,Undirected,1593,,1,
M49,4767,Undirected,1594,,1,
M49,4537,Undirected,1595,,2,
M49,6380,Undirected,1596,,1,
M49,4762,Undirected,1598,,1,
M49,4634,Undirected,1599,,1,
M49,4219,Undirected,1600,,1,
M49,4707,Undirected,1601,,1,
M49,4561,Undirected,1602,,1,
M49,4660,Undirected,1603,,1,
M49,4178,Undirected,1604,,1,
M49,4589,Undirected,1605,,1,
M49,4591,Undirected,1606,,1,
M49,4598,Undirected,1607,,1,
M49,4585,Undirected,1608,,1,
M49,4753,Undirected,1609,,1,
M49,4754,Undirected,1610,,1,
M49,4569,Undirected,1611,,1,
M49,4572,Undirected,1612,,1,
M49,4733,Undirected,1613,,1,
M49,4545,Undirected,1614,,1,
M49,4750,Undirected,1615,,1,
M49,4566,Undirected,1616,,1,
M50,5451,Undirected,1617,,1,
M51,6345,Undirected,1618,,1,
M51,376,Undirected,1619,,1,
M51,6690,Undirected,1620,,1,
M51,3721,Undirected,1621,,1,
M51,6852,Undirected,1622,,1,
M51,6086,Undirected,1623,,1,
M51,4614,Undirected,1624,,1,
M51,4773,Undirected,1625,,1,
M51,4594,Undirected,1626,,1,
M51,4532,Undirected,1627,,1,
M51,4772,Undirected,1628,,1,
M51,4652,Undirected,1629,,1,
M51,4565,Undirected,1630,,1,
M51,4530,Undirected,1631,,1,
M51,4756,Undirected,1632,,1,
M51,4771,Undirected,1633,,1,
M51,4653,Undirected,1634,,1,
M51,4728,Undirected,1635,,1,
M51,4609,Undirected,1636,,1,
M51,4662,Undirected,1637,,1,
M51,4590,Undirected,1638,,1,
M51,4579,Undirected,1639,,1,
M51,4560,Undirected,1640,,1,
M51,4651,Undirected,1641,,1,
M51,4570,Undirected,1642,,1,
M51,4740,Undirected,1643,,1,
M51,4573,Undirected,1644,,1,
M51,4702,Undirected,1645,,1,
M51,4704,Undirected,1646,,1,
M51,1301,Undirected,1647,,1,
M51,3048,Undirected,1648,,1,
M51,5334,Undirected,1649,,1,
M51,3127,Undirected,1651,,1,
M51,787,Undirected,1652,,1,
M51,5809,Undirected,1653,,1,
M51,4536,Undirected,1654,,1,
M51,4603,Undirected,1655,,1,
M51,4697,Undirected,1656,,1,
M51,4746,Undirected,1657,,1,
M51,4752,Undirected,1658,,1,
M51,5339,Undirected,1659,,1,
M51,133,Undirected,1660,,1,
M51,4754,Undirected,1661,,1,
M51,5338,Undirected,1662,,1,
M51,4584,Undirected,1663,,1,
M51,4535,Undirected,1664,,1,
M51,4543,Undirected,1665,,1,
M51,4750,Undirected,1666,,1,
M51,4545,Undirected,1667,,1,
M51,4585,Undirected,1668,,1,
M51,4534,Undirected,1669,,1,
M51,4527,Undirected,1670,,1,
M51,4591,Undirected,1671,,1,
M51,4566,Undirected,1672,,1,
M51,4742,Undirected,1673,,1,
M51,4647,Undirected,1674,,1,
M51,4749,Undirected,1675,,1,
M51,4745,Undirected,1676,,1,
M51,4528,Undirected,1677,,1,
M51,4763,Undirected,1678,,1,
M51,4657,Undirected,1679,,1,
M51,4688,Undirected,1680,,1,
M51,4707,Undirected,1681,,1,
M51,4733,Undirected,1682,,1,
M51,4574,Undirected,1683,,1,
M51,4620,Undirected,1684,,1,
M51,4816,Undirected,1687,,1,
M51,4583,Undirected,1688,,1,
M51,4741,Undirected,1689,,1,
M51,4576,Undirected,1690,,1,
M51,4659,Undirected,1691,,1,
M51,4615,Undirected,1692,,1,
M51,4703,Undirected,1693,,1,
M51,4547,Undirected,1694,,1,
M51,4605,Undirected,1695,,1,
M51,4586,Undirected,1696,,1,
M51,4719,Undirected,1697,,1,
M51,4732,Undirected,1698,,1,
M51,4731,Undirected,1699,,1,
M51,4623,Undirected,1700,,1,
M51,4655,Undirected,1701,,1,
M51,4660,Undirected,1702,,1,
M51,4597,Undirected,1703,,1,
M51,4577,Undirected,1704,,1,
M51,4656,Undirected,1705,,1,
M51,4540,Undirected,1706,,1,
M51,4737,Undirected,1707,,1,
M51,4663,Undirected,1708,,1,
M51,3410,Undirected,1709,,1,
M51,4767,Undirected,1710,,1,
M51,4762,Undirected,1711,,1,
M51,4634,Undirected,1712,,1,
M51,6687,Undirected,1713,,1,
M51,1792,Undirected,1715,,1,
M51,699,Undirected,1717,,1,
M51,698,Undirected,1719,,1,
M51,4988,Undirected,1722,,1,
M51,5451,Undirected,1935,,1,
M51,2978,Undirected,1981,,1,
M51,4373,Undirected,1982,,1,
M52,1507,Undirected,2016,,1,
M52,4634,Undirected,2017,,1,
M52,4762,Undirected,2018,,1,
M53,4620,Undirected,2020,,1,
M53,4659,Undirected,2021,,1,
M53,4703,Undirected,2022,,1,
M53,4615,Undirected,2023,,1,
M54,4536,Undirected,2024,,1,
M54,4702,Undirected,2025,,1,
M55,4633,Undirected,2026,,1,
M55,5337,Undirected,2028,,1,
M55,4584,Undirected,2029,,2,
M55,4543,Undirected,2031,,1,
M55,4545,Undirected,2032,,1,
M55,4647,Undirected,2033,,1,
M55,4620,Undirected,2034,,1,
M55,4741,Undirected,2035,,1,
M55,4590,Undirected,2036,,1,
M55,4597,Undirected,2037,,1,
M55,4534,Undirected,2038,,1,
M55,4773,Undirected,2039,,1,
M55,4719,Undirected,2040,,1,
M55,4660,Undirected,2041,,1,
M55,4595,Undirected,2042,,1,
M55,1184,Undirected,2043,,1,
M55,4656,Undirected,2044,,1,
M55,4663,Undirected,2045,,1,
M55,6687,Undirected,2046,,1,
M55,4768,Undirected,2047,,1,
M55,392,Undirected,2048,,1,
M55,4594,Undirected,2049,,1,
M55,4532,Undirected,2050,,1,
M55,4772,Undirected,2051,,1,
M55,4745,Undirected,2052,,1,
M55,4570,Undirected,2053,,1,
M55,4530,Undirected,2054,,1,
M55,4756,Undirected,2055,,1,
M55,4742,Undirected,2056,,1,
